Oven,Name,Cost,Revenue,Quantity,Hours to Cook,Unlocked?,Completed?,Primary Color,Holiday,Season,Type,Other Tags
Spring Tea Kettle,Flowering Osmanthus Tea,1380,2200,550,3,TRUE,TRUE,,,,Hot Teas,
Spring Tea Kettle,Flowering Purple Pea Tea,1540,2600,650,5,TRUE,TRUE,,,,Hot Teas,
Staggered Stove,Dual Danish,1220,1900,475,2,FALSE,FALSE,,,,,
Staggered Stove,Magnificent Mousse,1380,2200,550,3,FALSE,FALSE,,,,,
Staggered Stove,Maple Bagel Stack,1540,2600,650,5,FALSE,FALSE,,,,,
Stainless Steel Oven,Turkey Cinnamon Rolls,940,1400,350,1,TRUE,TRUE,,Thanksgiving,,Breads,ooglay
Stainless Steel Oven,NYE Popcorn,940,1400,350,1,TRUE,TRUE,,,,Candies/Sweets,
Stainless Steel Oven,Bubbly Mint Cooler,940,1400,350,1,TRUE,TRUE,,Christmas,,,
Stainless Steel Oven,Licorice Earphones,1380,2200,550,3,TRUE,TRUE,Blue,,,,ooglay
Stainless Steel Oven,Circuit Board Cookies,940,1400,350,1,TRUE,TRUE,Green,,,Cookies,
Stainless Steel Oven,Motherboard Cake,1620,3000,750,1,TRUE,TRUE,,,,Single Layer Cakes,
Stainless Steel Oven,Popcorn Snowballs,920,1500,375,2,TRUE,TRUE,,,Winter,Candies/Sweets,
Stainless Steel Oven,Snowman Cupcakes,1020,1600,400,1,TRUE,TRUE,,,Winter,Cupcakes,
Stainless Steel Oven,Shimmery Cake Pops,1220,2100,525,5,TRUE,TRUE,,,Winter,Cake Pops,
Stainless Steel Oven,Holly Bites Cake,1380,2200,550,3,FALSE,FALSE,,,,,
Stainless Steel Oven,Bowtie Cake,1620,3000,750,8,FALSE,FALSE,,,,,
Stainless Steel Oven,NYE Cupcakes,1380,2200,550,3,FALSE,FALSE,,,,,
Stainless Steel Oven,NYE Cake,1620,3000,750,8,FALSE,FALSE,,,,,
Stainless Steel Oven,Cocoa Turkey Treats,1380,2200,550,3,FALSE,FALSE,,,,,
Stainless Steel Oven,Ice Cream Turkey Cake,1620,3000,750,8,FALSE,FALSE,,,,,
Stainless Steel Oven,Cocoa Granola Bar,940,1400,350,1,TRUE,FALSE,,,,,
Stainless Steel Oven,Peach Galette,1380,550,2200,3,TRUE,FALSE,,,,,
Stainless Steel Oven,Cake Coffee,940,1400,350,1,TRUE,FALSE,,,,,
Stainless Steel Oven,Pi(e) Tarts,940,1400,350,1,TRUE,FALSE,,,,,
Starry Stove,Aquaricake,1020,1600,400,1,FALSE,FALSE,Teal,,Summer,Single Layer Cakes,
Starry Stove,Aries Puffs,1980,3300,825,4,FALSE,FALSE,,,,,
Starry Stove,Pisces Biscuits,1420,2200,550,2,FALSE,FALSE,,,,,
Starship Stove,Firecracker Snack Mix,940,1400,350,1,TRUE,TRUE,Brown,,,Savory,
Starship Stove,Planetary Parfait,1640,2700,675,2,TRUE,TRUE,,,,Puddings/Parfaits,
Starship Stove,Marzipan Martians,1680,2800,700,3,TRUE,FALSE,Green,Halloween,,Candies/Sweets,
Starship Stove,Space Jamwiches,2020,3200,800,5,TRUE,FALSE,Tan,,,Savory,
Starship Stove,Star Cookies,1380,2750,550,3,FALSE,FALSE,,,,,
Starship Stove,Lunar Cake,1540,3250,650,5,FALSE,FALSE,,,,,
Starship Stove,Constellation Tarts,1220,2375,475,2,FALSE,FALSE,,,,,
Starship Stove,Sparkler Cupcakes,1380,2750,550,3,FALSE,FALSE,,,,,
Starship Stove,Fireworks Cake,1620,3000,750,8,FALSE,FALSE,,,,,
Starship Stove,Nebula Swirl Meringues,940,1400,350,1,TRUE,FALSE,,,,,Space
Starship Stove,Starlight Mousse Domes,1380,2200,550,3,TRUE,FALSE,,,,,Space
Starship Stove,Asteroid Crumble Bars,1620,3000,750,8,TRUE,FALSE,,,,,Space
Steam Oven,Steamed Lemon Pudding,2180,4200,1050,10,FALSE,FALSE,,,,,
Steam Oven,Cheese Scones,1940,3600,900,8,FALSE,FALSE,Yellow,,,,
Steam Oven,Caribbean Nimbus,1380,2300,575,4,FALSE,FALSE,,,,,
Stylish Heart Stove,Hearty Cinnaroll,1220,1900,475,2,FALSE,FALSE,,,,,
Stylish Heart Stove,Cherry Cupcake,1600,2900,725,7,FALSE,FALSE,,,,,
Stylish Heart Stove,Red Ring Cookie,1640,3100,775,10,FALSE,FALSE,,,,,
Succulent Fountain,Pitaya Punch,1620,3750,750,8,FALSE,FALSE,Pink,,,Cold Drinks,
Succulent Fountain,Cactus Smoothie,1580,3500,700,6,FALSE,FALSE,,,,,
Succulent Fountain,Aloe Water,1540,3250,650,5,FALSE,FALSE,Blue,,,Cold Drinks,
Succulent Oven,Succulent Cupcakes,1220,1900,475,2,FALSE,FALSE,,,,,
Succulent Oven,Succulent Cookies,1380,2200,550,3,FALSE,TRUE,,,,,
Succulent Oven,Succulent Cake,1540,2600,650,5,FALSE,FALSE,,,,,
Sugar Coater,Candy Corn,940,1400,350,1,TRUE,FALSE,,Halloween,,Candies/Sweets,ooglay
Sugar Coater,Jack-O-Candies,940,1400,350,1,TRUE,FALSE,,Halloween,,Candies/Sweets,
Sugar Coater,Sakura Bubble Tea,1380,2200,550,3,TRUE,FALSE,Pink,,,Hot Teas,
Sugar Coater,Sakura Tea,940,1400,350,1,TRUE,TRUE,Pink,,,Hot Teas,
Sugar Coater,Almond Sugar Cookies,4400,10600,2650,24,TRUE,TRUE,,,,Cookies,
Sugar Coater,Banana Powder Puffs,1620,3750,750,8,FALSE,FALSE,,,,,
Sugar Coater,Beach Pie,1620,4000,800,12,FALSE,FALSE,,,,,
Sugar Coater,Sandy Donut Middle,1480,3125,625,4,FALSE,FALSE,,,,,
Sugar Coater,Spooky Jelly Beans,1380,2200,550,3,FALSE,FALSE,,,,,
Sugar Coater,Spooky Gumballs,1380,2200,550,3,FALSE,FALSE,,,,,
Sugar Coater,Cauldron Candies,1380,2200,550,3,FALSE,FALSE,,,,,
Sugar Coater,Undead Candies Bag,1620,3000,750,8,FALSE,FALSE,,,,,
Sugar Coater,Sakura Latte,1620,3000,750,8,FALSE,FALSE,,,,,
Sugar Heart Stove,Ras-Heart Tart,1220,1900,475,2,TRUE,TRUE,,,,Tarts,
Sugar Heart Stove,Heartberry Danish,1380,2200,550,3,TRUE,TRUE,,,,,
Sugar Heart Stove,Glitterheart Bites,1540,2600,650,5,TRUE,TRUE,,,,,
Sugar Heart Stove,Ras Heart Tart,1220,1900,475,2,FALSE,FALSE,,,,,
Sugar Heart Stove,Heartberry Danish,1380,2200,550,3,FALSE,FALSE,,,,,
Sugar Heart Stove,Glitterheart Bites,1540,2600,650,5,FALSE,FALSE,,,,,
Sugar N Spicy Chiller,Pineapeno Popsicles,1220,1900,475,2,FALSE,FALSE,,,,,
Sugar N Spicy Chiller,Mangonada Popsicles,1600,2900,725,7,FALSE,FALSE,,,,,
Sugar N Spicy Chiller,Hot Honeydew Popsicles,1640,3100,775,10,FALSE,FALSE,,,,,
Sugar N Spicy Oven,Chipotle Choco Bark,1220,1900,475,2,FALSE,FALSE,,,,,
Sugar N Spicy Oven,Raspberry Jalapeno Dip,1380,2200,550,3,FALSE,FALSE,,,,,
Sugar N Spicy Oven,Hot Peaches N Goat Cheese,1540,2600,650,5,FALSE,FALSE,,,,,
Sultan Fountain,Orange Sherbet,1080,1700,425,1,TRUE,TRUE,Orange,,,Ice Creams,
Sultan Fountain,Lime Sherbet,1780,2900,725,3,TRUE,TRUE,Green,,,Ice Creams,
Sultan Fountain,Strawberry Sherbet,2400,4200,1050,6,TRUE,TRUE,Pink,,,Ice Creams,
Summer Icebox,Berry Mousse PIe,980,1500,375,1,TRUE,FALSE,Tan,,,Single Layer Cakes,<3
Summer Icebox,Cool Lemon Pie,1700,2800,700,3,TRUE,TRUE,,,,Pies,ooglay
Summer Icebox,Coconut Parfait,2400,4200,1050,6,TRUE,FALSE,,,,,
Sun Oven,Warm Sun Pops,1020,1600,400,1,FALSE,FALSE,,,,,
Sun Oven,Sun Pie,1740,2800,700,3,FALSE,FALSE,,,,,
Sun Oven,Solar Cookies,2220,3800,950,5,FALSE,FALSE,,,,,
Sunny Oven,Fresh Cream Cupcake,1220,1900,475,2,FALSE,FALSE,,,,,
Sunny Oven,Citrus Meringue Pie,1380,2200,550,3,FALSE,FALSE,,,,,
Sunny Oven,Cranberry Crisp,1540,2600,650,5,FALSE,FALSE,,,,,
Sunrise Potting Platform,Fresh Candy Apples,1220,1900,475,2,FALSE,FALSE,,,,,
Sunrise Potting Platform,Apricot Succulent,1380,2200,550,3,FALSE,FALSE,,,,,
Sunrise Potting Platform,Sunny Lemon Rings,1540,2600,650,5,FALSE,FALSE,,,,,
Sunset Boulevard Stove,Starry Crostinis,1220,1900,475,2,FALSE,TRUE,,,,,
Sunset Boulevard Stove,Caviar Baked Potatoes,1600,2900,725,7,FALSE,FALSE,,,,,
Sunset Boulevard Stove,Chocolate Awards,1640,3100,775,10,FALSE,FALSE,,,,,
Sunset Seeding Station,Sunberry Pie,1220,1900,475,2,FALSE,FALSE,,,,,
Sunset Seeding Station,Cherry Blossoms,1600,2900,725,7,FALSE,FALSE,,,,,
Sunset Seeding Station,Tulip Poppers,1640,3100,775,10,FALSE,FALSE,,,,,
Sunset Shell Oven,Coconut Cake,1220,1900,475,2,TRUE,TRUE,,,,,
Sunset Shell Oven,Passionfruit Tartlets,1380,2200,550,3,TRUE,TRUE,,,,,
Sunset Shell Oven,Hawaiian Pie,1540,2600,650,5,TRUE,TRUE,,,,Pies,
Susurrous Oven,Pumpkin Spice Cupcake,1220,1900,475,2,FALSE,FALSE,,,,,
Susurrous Oven,Pumpkin Swirl Cheesecake,1600,2900,725,7,FALSE,FALSE,,,,,
Susurrous Oven,Pecan Pie Brownie,1640,3100,775,10,FALSE,FALSE,,,,,
Sweet Bagel Oven,Fruit Schmear Bagel,1220,1900,475,2,TRUE,TRUE,,,,Breads,
Sweet Bagel Oven,Cinnamon Bagel,1600,2900,725,7,FALSE,FALSE,,,,,
Sweet Bagel Oven,Strawberry Bagel,1640,3100,775,10,FALSE,FALSE,,,,,
Sweet Cafe Stove,Choco-Waffle Sticks,1220,1900,475,2,FALSE,FALSE,,,,,
Sweet Cafe Stove,Cinna-Roll,1380,2200,550,3,FALSE,FALSE,,,,,
Sweet Cafe Stove,Simple Muffin,1540,2600,650,5,FALSE,FALSE,,,,,
Sweet Dream Stove,Night Sky Cake,1220,1900,475,2,FALSE,TRUE,Blue,,,Cupcakes,<3
Sweet Dream Stove,Galaxy Fudge,1600,2900,725,7,FALSE,FALSE,,,,,
Sweet Dream Stove,Stellar Donut,1640,3100,775,10,FALSE,FALSE,,,,,
Sweet Drink Mixer,Berry Sweet,2960,5700,1425,10,FALSE,FALSE,,,,,
Sweet Drink Mixer,Love Magic Bubble Tea,1580,2800,700,6,FALSE,FALSE,,,,,
Sweet Drink Mixer,Heart Punch,1480,2500,625,4,FALSE,FALSE,,,,,
Sweet Heart Dispenser,Sweet Heart Candies,1220,1900,475,2,FALSE,FALSE,,,,,
Sweet Heart Dispenser,Sweet Heart Milkshake,1600,2900,725,7,FALSE,FALSE,,,,,
Sweet Heart Dispenser,Candied Hearts,1220,1900,475,2,FALSE,FALSE,,,,,
Sweet Heart Dispenser,Sweet Heart Drinks,1640,3100,775,10,FALSE,FALSE,,,,,
Sweet N Spice,Saffron Cookies,1920,3000,750,2,TRUE,TRUE,Tan,,,Cookies,
Sweet N Spice,Mini Cupcakes,940,1400,350,1,TRUE,TRUE,Rainbow,,Spring,Cupcakes,
Sweet N Spice,Coconut Ladoo,940,1400,350,1,TRUE,TRUE,Rainbow,,Spring,,
Sweet N Spice,Candied Peno-Crostini,940,1400,350,1,TRUE,TRUE,Tan,,,,
Sweet N Spice,Uncinetti,940,1400,350,1,TRUE,TRUE,Rainbow,,,,
Sweet N Spice,Ginger Cookies,2360,3800,950,3,TRUE,TRUE,Tan,,,Cookies,
Sweet N Spice,Pistachio Fudge,1380,2200,550,3,TRUE,TRUE,Green,,,Candies/Sweets,
Sweet N Spice,Cinna Cookies,2720,4500,1125,4,TRUE,TRUE,Tan,,,Cookies,
Sweet N Spice,Molasses Cookies,1920,3750,750,2,FALSE,FALSE,,,,,
Sweet N Spice,Chai Cookies,2180,4375,875,3,FALSE,FALSE,,,,,
Sweet N Spice,Pfeffernusse,2340,4875,975,4,FALSE,FALSE,,,,,
Sweet N Spice,Matcha Cupcake,1380,2200,550,3,FALSE,FALSE,,,,,
Sweet N Spice,Pink Lemonade Cupcake,1620,3000,750,8,FALSE,FALSE,,,,,
Sweet N Spice,Sheep Cookies,1380,2200,550,3,FALSE,FALSE,,,,,
Sweet N Spice,Bunny Face Cookies,1620,3000,750,8,FALSE,FALSE,,,,,
Sweet N Spice,Carrot Halwa,1620,3000,750,8,FALSE,FALSE,,,,,
Sweet N Spice,Jalapeno Ice Cream,1380,2200,550,3,FALSE,FALSE,,,,,
Sweet N Spice,Jalapeno Cheesecake,1620,3000,750,8,FALSE,FALSE,,,,,
SweetCo Station,Fluffalanche,940,1400,350,1,TRUE,TRUE,,,,,
SweetCo Station,Caramel Supremo,2300,3800,950,4,TRUE,TRUE,,,,,
SweetCo Station,Lil' Devil,2880,4900,1225,5,TRUE,TRUE,,,,,
SweetCo Station,King Sweet,4840,11700,2925,24,TRUE,TRUE,,,,,
Swiss Oven,Swiss Snowflake Bread,1320,2100,525,2,TRUE,TRUE,,,,Breads,
Swiss Oven,Swiss Magenbrot,1400,2400,600,4,TRUE,FALSE,,,,,
Swiss Oven,Swiss Cake Roll,1420,2500,625,6,TRUE,FALSE,,,,,
Tartan Mixer,Scottish Toffee,1220,2100,525,5,FALSE,FALSE,,,,,
Tartan Mixer,Cranachan,1120,1800,450,3,FALSE,FALSE,,,,,
Tartan Mixer,Scottish Tablet,1440,2300,575,2,FALSE,FALSE,,,,,
Tartan Oven,Scottish Pancakes,760,1200,350,2,FALSE,FALSE,,,,,
Tartan Oven,Cream Buns,740,1200,400,3,FALSE,FALSE,,,,,
Tartan Oven,Scottish Shortbread,1020,1600,300,1,FALSE,FALSE,,,,,
Tavern Drink Machine,Wooden Tankard,1220,1900,475,2,FALSE,FALSE,,,,,
Tavern Drink Machine,Silver Tankard,1380,2200,550,3,FALSE,FALSE,,,,,
Tavern Drink Machine,Dragon Horn Tankard,1540,2600,650,5,FALSE,FALSE,,,,,
Tavern Oven,Stone Castle Cake,1220,1900,475,2,FALSE,FALSE,,,,,
Tavern Oven,Dragon Tier Cake,1600,2900,725,7,FALSE,FALSE,,,,,
Tavern Oven,Fairy Tree Cake,1640,3100,775,10,FALSE,FALSE,,,,,
Tea Cup Stove,Honey Cake,940,1400,350,1,TRUE,TRUE,,,,,
Tea Cup Stove,Coffee Crumbler,940,1400,350,1,TRUE,TRUE,,,,,
Tea Cup Stove,Tea Cup Cake,2500,4000,1000,2,TRUE,TRUE,,,,,
Tea Cup Stove,Tea Cookie,3320,5500,1375,4,TRUE,TRUE,,,,Cookies,
Tea Cup Stove,Porcelain Cake,4700,7600,1900,7,TRUE,TRUE,,,,,
Tea Cup Stove,Apple Danish,1380,2200,550,3,FALSE,FALSE,,,,,
Tea Cup Stove,Blueberry Crumb Cake,1620,3000,750,8,FALSE,FALSE,,,,,
Tea Cup Stove,Buttermilk Pancakes,1380,2200,550,3,FALSE,FALSE,,,,,
Tea Cup Stove,Coffee Cake,1620,3000,750,8,FALSE,FALSE,,,,,
Tea Infuser,Apricot Almond Tea,1380,2200,550,3,FALSE,FALSE,,,,,
Tea Infuser,Hojicha Tea,1580,2800,700,6,FALSE,FALSE,,,,,
Tea Infuser,Black Currant Tea,1480,2500,625,4,FALSE,FALSE,,,,,
Tea Party Prepper,East Me Cookie,1120,450,1800,2,FALSE,FALSE,,,,,
Tea Party Prepper,Meringue Toadstools,1220,2100,525,3,FALSE,FALSE,,,,,
Tea Party Prepper,Painted Rose Pop,1440,2300,575,5,FALSE,FALSE,,,,,
Tea Shop Brewer,London Fog,1220,1900,475,2,FALSE,FALSE,,,,,
Tea Shop Brewer,Green Tea,1600,2900,725,7,FALSE,FALSE,,,,,
Tea Shop Brewer,Cool Mint Tea,1640,3100,775,10,FALSE,FALSE,,,,,
Tea Shop Oven,Matcha Biscotti,1220,1900,475,2,FALSE,FALSE,,,,,
Tea Shop Oven,Cream Tea Scones,1380,2200,550,3,FALSE,FALSE,,,,,
Tea Shop Oven,Earl Grey Tarts,1540,2600,650,5,FALSE,FALSE,,,,,
Tea Time Kettle,Lavender Tea,1920,5400,1350,8,FALSE,FALSE,,,,,
Tea Time Kettle,Darjeeling Tea,2760,4700,1175,5,FALSE,FALSE,,,,,
Tea Time Kettle,Irish Breakfast Tea,1120,1800,450,2,FALSE,FALSE,,,,,
Tea Time Oven,Finger Sandwiches,860,1300,325,1,FALSE,FALSE,,,,,
Tea Time Oven,Date Drop Scone,1900,3100,775,3,FALSE,FALSE,,,,,
Tea Time Oven,English Trifle,3420,6700,1675,11,FALSE,FALSE,,,,,
Teddy Oven,Dreamland Cookies,1220,1900,475,2,FALSE,FALSE,,,,,
Teddy Oven,Teddy Cake,1380,2200,550,3,FALSE,FALSE,,,,,
Teddy Oven,Smores Jacuzzi,1540,2600,650,5,FALSE,FALSE,,,,,
Tempering Marble,Constructed Chocolate,1640,3875,775,9,FALSE,FALSE,,,,,
Tempering Marble,Abstract Chocolate,1580,3500,700,6,FALSE,FALSE,,,,,
Tempering Marble,Archetectual Chocolate,1380,2750,550,3,FALSE,FALSE,,,,,
Terracotta Pot Oven,Vegan Blueberry Bar,1220,1900,475,2,FALSE,FALSE,,,,,
Terracotta Pot Oven,Vegan Mango Pudding,1380,2200,550,3,FALSE,FALSE,,,,,
Terracotta Pot Oven,Vegan Rose Mousse,1540,2600,650,5,FALSE,FALSE,,,,,
Texas Fryer,Strawberry Donuts,940,1400,350,1,TRUE,TRUE,,,,Donuts,
Texas Fryer,Coconut Donuts,1620,2600,650,3,TRUE,TRUE,,,,Donuts,
Texas Fryer,Bacon Donuts,2300,4000,1000,6,TRUE,TRUE,,,,Donuts,
Texas Oven,Wildberry Tacos,1960,3300,825,4,TRUE,TRUE,,,,Pastries,
Texas Oven,Funky Tacos,2400,4200,1050,6,TRUE,TRUE,,,,Pastries,
Texas Oven,Cinnamon Tacos,2780,5100,1275,8,TRUE,TRUE,,,,Pastries,
Thankful Stove,Citrus Berry Biscotti,1220,1900,475,2,FALSE,FALSE,,,,,
Thankful Stove,Pecantastic Pies,1600,2900,725,7,FALSE,FALSE,,,,,
Thankful Stove,Sweet Potato Perfection,1640,3100,775,10,FALSE,FALSE,,,,Savory,
Tidal Prep Grill,Black Pearl Tea,1020,1600,400,1,TRUE,FALSE,Green,,,Cold Drinks,
Tidal Prep Grill,Salt Water Taffy,1340,2300,575,6,TRUE,FALSE,,,,,
Tidal Prep Grill,Sand Dollar Cookies,1460,2700,675,8,TRUE,FALSE,Tan,,,Cookies,
Time Machine Oven,Rotary Phone Cake,1220,1900,475,2,TRUE,TRUE,Black,,,,
Time Machine Oven,Pocket Watch Tarts,1380,2200,550,3,TRUE,TRUE,Tan,,,Tarts,
Time Machine Oven,Cassette Tape Cookies,1540,2600,650,5,TRUE,TRUE,Black,,,Cookies,
Time Machine Stove,Telephone Wire Pretzels,1220,1900,475,2,TRUE,TRUE,Black,,,,ooglay
Time Machine Stove,Typewriter Waffles,1600,2900,725,7,TRUE,TRUE,Tan,,,Waffles,
Time Machine Stove,Vinyl Pancakes,1640,3100,775,10,TRUE,TRUE,Black,,,Pancakes,
Tinsel Cooler,White Cherry Cream,1220,1900,475,2,TRUE,FALSE,,,,,
Tinsel Cooler,Eggnog Brulee,1600,2900,725,7,TRUE,FALSE,,,,Puddings/Parfaits,
Tinsel Cooler,Tiramisu Pudding,1640,3100,775,10,TRUE,FALSE,,,,Puddings/Parfaits,
Tinsel Oven,White Cherry Tart,1220,1900,475,2,TRUE,TRUE,,,,Tarts,
Tinsel Oven,Peppermint Graham,1540,2600,650,5,FALSE,FALSE,,,,,
Tinsel Oven,Sugarmint Cookie,1380,2200,550,3,FALSE,FALSE,,,,Cookies,
Toaster Oven,Toaster Pastry,1220,1900,475,2,FALSE,FALSE,,,,Pastries,
Toaster Oven,Egg and Cheese Tart,1600,2900,725,7,FALSE,FALSE,,,,Tarts,
Toaster Oven,Blueberry Toaster Tart,1640,3100,775,10,FALSE,FALSE,,,,Tarts,
Too Pink Oven,Cloud Bread,940,1400,350,1,TRUE,TRUE,,,,Breads,ooglay
Too Pink Oven,Pink Fairy Popcorn,940,1400,350,1,TRUE,TRUE,Blue,,,Candies/Sweets,
Too Pink Oven,Pomegranate Cupcake,940,1400,350,1,TRUE,TRUE,,,,Cupcakes,
Too Pink Oven,Green Glow,940,1400,350,1,TRUE,TRUE,,,,,
Too Pink Oven,Mini Guava Cheesecake,940,1400,350,1,TRUE,TRUE,,,,,
Too Pink Oven,Broken Heart Cake,940,1400,350,1,TRUE,TRUE,,Valentine's Day,,Single Layer Cakes,
Too Pink Oven,Pavlova,940,1400,350,1,TRUE,TRUE,,,,,
Too Pink Oven,Pink Gold Cupcakes,940,1400,350,1,TRUE,TRUE,,,,Cupcakes,
Too Pink Oven,Sakura Gummies,940,1400,350,1,TRUE,TRUE,Pink,,,Candies/Sweets,
Too Pink Oven,Sakura Marshmallow,1380,2200,550,3,TRUE,TRUE,Pink,,,Candies/Sweets,
Too Pink Oven,Sakura Lollipop,1620,3000,750,8,TRUE,TRUE,Purple,,,Candies/Sweets,
Too Pink Oven,Pink Cookies,1800,3000,750,4,TRUE,TRUE,Pink,,,Cookies,
Too Pink Oven,Pink Cupcakes,2200,3900,975,6,TRUE,TRUE,Pink,,,Cupcakes,
Too Pink Oven,Pink Layer Cake,2540,4700,1175,7,TRUE,TRUE,Pink,,,,
Too Pink Oven,Autumn Punch,1380,2200,550,3,FALSE,FALSE,,,,,
Too Pink Oven,Old Pal,1620,3000,750,8,FALSE,FALSE,,,,,
Too Pink Oven,Cocoheart Cheesecake,1380,2200,550,3,FALSE,FALSE,,,,,
Too Pink Oven,Valentine's Topper,1620,3000,750,8,FALSE,FALSE,,,,,
Too Pink Oven,Chocolate Cloud Bread,1380,2200,550,3,FALSE,FALSE,,,,,
Too Pink Oven,Rainbow Cloud Bread,1620,3000,750,8,FALSE,FALSE,,,,,
Too Pink Oven,Cascade Heart Cake,1380,2200,550,3,FALSE,FALSE,,,,,
Too Pink Oven,Ombre Heart Cake,1620,3000,750,8,FALSE,FALSE,,,,,
Too Pink Oven,Pink Gilded Cake,1380,2200,550,3,FALSE,FALSE,,,,,
Too Pink Oven,Pink Gold Lace Cake,1620,3000,750,8,FALSE,FALSE,,,,,
Too Pink Oven,Pomegrante Pudding,1380,2200,550,3,FALSE,FALSE,,,,,
Too Pink Oven,Pomegrante Cake,1620,3000,750,8,FALSE,FALSE,,,,,
Too Pink Oven,Fairy Toast,1380,2200,550,3,FALSE,FALSE,,,,,
Too Pink Oven,Fairy Floss Pudding,1620,3000,750,8,FALSE,FALSE,,,,,
Too Pink Oven,Guava Breakfast Bowl,1620,3000,750,8,FALSE,FALSE,,,,,
Too Pink Oven,Guava Bar,1380,2200,550,3,FALSE,FALSE,,,,,
Topsy Oven,Ghoulkin Cake,1220,1900,475,2,TRUE,FALSE,Brown,Halloween,,,
Topsy Oven,Twisty Pop,1380,2200,550,3,FALSE,FALSE,,,,,
Topsy Oven,Chocolate Stitch Cookies,1540,2600,650,5,FALSE,FALSE,,,,,
Traditional Oven,Candy Apple Bites,1220,1900,475,2,FALSE,FALSE,,,,,
Traditional Oven,Pumpkin Pecan Cobbler,1380,2200,550,3,FALSE,FALSE,,,,,
Traditional Oven,Cranberry Crusts,1540,2600,650,5,FALSE,FALSE,,,,,
Transporstove,Balanced Breakfast Muffin,1220,1900,475,2,FALSE,FALSE,,,,,
Transporstove,Sharpened Pencilcake,1600,2900,725,7,FALSE,FALSE,,,,,
Transporstove,Cereal Cakes,1640,3100,775,10,FALSE,FALSE,,,,,
Treasure Oven,Pirate Peach Pie,2600,4100,1025,2,TRUE,FALSE,Tan,,,Pies,
Treasure Oven,Sugar Sand Tarts,3380,5600,1400,4,TRUE,FALSE,White,,,Tarts,
Treasure Oven,Beach Parfait,4400,8100,2025,8,TRUE,FALSE,Teal,,Summer,Puddings/Parfaits,Neon
Treat Dispenser,Intergalactic Ice Cream,1380,2200,550,3,TRUE,TRUE,,,,Ice Creams,
Treat Dispenser,Mint Chocolate Cocoa,940,1400,350,1,TRUE,TRUE,Green,Christmas,,Hot Chocolates,
Treat Dispenser,Cola Float,940,1400,350,1,TRUE,TRUE,,,,Cold Drinks,
Treat Dispenser,Asteroid Puffs,940,1400,350,1,TRUE,TRUE,Pink,,,,
Treat Dispenser,Indulgent Skewer,940,1400,350,1,TRUE,TRUE,,,,,
Treat Dispenser,Citrus Brulee,1380,2200,550,3,TRUE,TRUE,Yellow,,,Puddings/Parfaits,
Treat Dispenser,Adorabrownies,1620,3000,750,8,TRUE,TRUE,Brown,,,Brownies,
Treat Dispenser,Alien Egg,1620,3000,750,8,TRUE,TRUE,,,,,
Treat Dispenser,Leafy Smoothie,3520,7300,1825,14,TRUE,TRUE,Green,,,Smoothies & Milkshakes,
Treat Dispenser,Chocolate Soy Shake,2220,3800,950,5,TRUE,TRUE,Brown,,,Smoothies & Milkshakes,
Treat Dispenser,Fruity Yogurt Parfait,2600,4100,1025,2,TRUE,TRUE,Rainbow,,,Puddings/Parfaits,
Treat Dispenser,Hazelnut Hot Cocoa,1380,2200,550,3,FALSE,FALSE,,,,,
Treat Dispenser,Cocoa Bomb Cocoa,1620,3000,750,8,FALSE,FALSE,,,,,
Treat Dispenser,Orange Soda Float,1380,2200,550,3,FALSE,FALSE,,,,,
Treat Dispenser,Strawberry Soda Float,1620,3000,750,8,FALSE,FALSE,,,,,
Treat Dispenser,Hawaiian P.O.G. Drink,940,1400,350,1,TRUE,TRUE,,,,,
Treat Dispenser,Maui Breeze,1380,2200,550,3,TRUE,TRUE,,,,,
Treat Dispenser,Empress Lychee Fizz,1620,3000,750,8,TRUE,TRUE,,,,,
Treat Dispenser,Drink Me Elixir,940,1400,350,1,TRUE,FALSE,,,,,
Tricky Butler,Sugar Bounty,940,1750,350,1,FALSE,FALSE,,,,,
Tricky Butler,Chocolate Cache,1220,2375,475,2,FALSE,FALSE,,,,,
Tricky Butler,Candy Corn Ghosts,1380,2750,550,3,FALSE,FALSE,,,,,
Tropic Juice Maker,Pineapple Juice,1500,2400,600,3,FALSE,FALSE,,,,,
Tropic Juice Maker,Orange Guava Juice,1700,3000,750,7,FALSE,FALSE,,,,,
Tropic Juice Maker,Mango Juice,1640,2800,700,5,FALSE,FALSE,,,,,
Tropic Oven,Mango Pudding,940,1400,350,1,FALSE,FALSE,,,,,
Tropic Oven,Tropical S'mores,1380,2200,550,3,FALSE,FALSE,,,,,
Tropic Oven,Festive Guava Cake,1540,2600,650,5,FALSE,FALSE,,,,,
Tropical Oven,Chi Chi Dango,1220,1900,475,2,FALSE,FALSE,,,,,
Tropical Oven,Guava Chiffon,1600,2900,725,7,FALSE,FALSE,,,,,
Tropical Oven,Hawaiian Sunset Cake,1640,3100,775,10,FALSE,FALSE,,,,,
Truffle Maker,Easter Pretzel,940,1400,350,1,TRUE,TRUE,Rainbow,Easter,Spring,Candies/Sweets,
Truffle Maker,White Truffles,1660,4400,1100,4,TRUE,FALSE,White,,,Candies/Sweets,
Truffle Maker,Dark Dusted Truffles,1640,2900,725,6,TRUE,FALSE,Brown,,,Candies/Sweets,
Truffle Maker,Easter Fudge,1380,2200,550,3,TRUE,FALSE,,,,,
